hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
45,31/01/2016 03:00,2016,January,31,Sunday,3,23,Spencer St-Collins St (South)
25,31/01/2016 04:00,2016,January,31,Sunday,4,23,Spencer St-Collins St (South)
47,31/01/2016 05:00,2016,January,31,Sunday,5,23,Spencer St-Collins St (South)
63,31/01/2016 06:00,2016,January,31,Sunday,6,23,Spencer St-Collins St (South)
72,31/01/2016 07:00,2016,January,31,Sunday,7,23,Spencer St-Collins St (South)
110,31/01/2016 08:00,2016,January,31,Sunday,8,23,Spencer St-Collins St (South)
202,31/01/2016 09:00,2016,January,31,Sunday,9,23,Spencer St-Collins St (South)
199,31/01/2016 10:00,2016,January,31,Sunday,10,23,Spencer St-Collins St (South)
260,31/01/2016 11:00,2016,January,31,Sunday,11,23,Spencer St-Collins St (South)
191,31/01/2016 12:00,2016,January,31,Sunday,12,23,Spencer St-Collins St (South)
215,31/01/2016 13:00,2016,January,31,Sunday,13,23,Spencer St-Collins St (South)
236,31/01/2016 14:00,2016,January,31,Sunday,14,23,Spencer St-Collins St (South)
242,31/01/2016 15:00,2016,January,31,Sunday,15,23,Spencer St-Collins St (South)
247,31/01/2016 16:00,2016,January,31,Sunday,16,23,Spencer St-Collins St (South)
207,31/01/2016 17:00,2016,January,31,Sunday,17,23,Spencer St-Collins St (South)
167,31/01/2016 18:00,2016,January,31,Sunday,18,23,Spencer St-Collins St (South)
144,31/01/2016 19:00,2016,January,31,Sunday,19,23,Spencer St-Collins St (South)
133,31/01/2016 20:00,2016,January,31,Sunday,20,23,Spencer St-Collins St (South)
102,31/01/2016 21:00,2016,January,31,Sunday,21,23,Spencer St-Collins St (South)
80,31/01/2016 22:00,2016,January,31,Sunday,22,23,Spencer St-Collins St (South)
73,31/01/2016 23:00,2016,January,31,Sunday,23,23,Spencer St-Collins St (South)
52,01/02/2016 00:00,2016,February,1,Monday,0,23,Spencer St-Collins St (South)
13,01/02/2016 01:00,2016,February,1,Monday,1,23,Spencer St-Collins St (South)
7,01/02/2016 02:00,2016,February,1,Monday,2,23,Spencer St-Collins St (South)
18,01/02/2016 03:00,2016,February,1,Monday,3,23,Spencer St-Collins St (South)
26,01/02/2016 04:00,2016,February,1,Monday,4,23,Spencer St-Collins St (South)
64,01/02/2016 05:00,2016,February,1,Monday,5,23,Spencer St-Collins St (South)
259,01/02/2016 06:00,2016,February,1,Monday,6,23,Spencer St-Collins St (South)
850,01/02/2016 07:00,2016,February,1,Monday,7,23,Spencer St-Collins St (South)
2120,01/02/2016 08:00,2016,February,1,Monday,8,23,Spencer St-Collins St (South)
1461,01/02/2016 09:00,2016,February,1,Monday,9,23,Spencer St-Collins St (South)
835,01/02/2016 10:00,2016,February,1,Monday,10,23,Spencer St-Collins St (South)
757,01/02/2016 11:00,2016,February,1,Monday,11,23,Spencer St-Collins St (South)
972,01/02/2016 12:00,2016,February,1,Monday,12,23,Spencer St-Collins St (South)
1161,01/02/2016 13:00,2016,February,1,Monday,13,23,Spencer St-Collins St (South)
566,01/02/2016 14:00,2016,February,1,Monday,14,23,Spencer St-Collins St (South)
479,01/02/2016 15:00,2016,February,1,Monday,15,23,Spencer St-Collins St (South)
689,01/02/2016 16:00,2016,February,1,Monday,16,23,Spencer St-Collins St (South)
1033,01/02/2016 17:00,2016,February,1,Monday,17,23,Spencer St-Collins St (South)
624,01/02/2016 18:00,2016,February,1,Monday,18,23,Spencer St-Collins St (South)
317,01/02/2016 19:00,2016,February,1,Monday,19,23,Spencer St-Collins St (South)
173,01/02/2016 20:00,2016,February,1,Monday,20,23,Spencer St-Collins St (South)
162,01/02/2016 21:00,2016,February,1,Monday,21,23,Spencer St-Collins St (South)
108,01/02/2016 22:00,2016,February,1,Monday,22,23,Spencer St-Collins St (South)
51,01/02/2016 23:00,2016,February,1,Monday,23,23,Spencer St-Collins St (South)
30,02/02/2016 00:00,2016,February,2,Tuesday,0,23,Spencer St-Collins St (South)
12,02/02/2016 01:00,2016,February,2,Tuesday,1,23,Spencer St-Collins St (South)
6,02/02/2016 02:00,2016,February,2,Tuesday,2,23,Spencer St-Collins St (South)
10,02/02/2016 03:00,2016,February,2,Tuesday,3,23,Spencer St-Collins St (South)
4,02/02/2016 04:00,2016,February,2,Tuesday,4,23,Spencer St-Collins St (South)
58,02/02/2016 05:00,2016,February,2,Tuesday,5,23,Spencer St-Collins St (South)
248,02/02/2016 06:00,2016,February,2,Tuesday,6,23,Spencer St-Collins St (South)
660,02/02/2016 07:00,2016,February,2,Tuesday,7,23,Spencer St-Collins St (South)
1349,02/02/2016 08:00,2016,February,2,Tuesday,8,23,Spencer St-Collins St (South)
829,02/02/2016 09:00,2016,February,2,Tuesday,9,23,Spencer St-Collins St (South)
520,02/02/2016 10:00,2016,February,2,Tuesday,10,23,Spencer St-Collins St (South)
528,02/02/2016 11:00,2016,February,2,Tuesday,11,23,Spencer St-Collins St (South)
940,02/02/2016 12:00,2016,February,2,Tuesday,12,23,Spencer St-Collins St (South)
907,02/02/2016 13:00,2016,February,2,Tuesday,13,23,Spencer St-Collins St (South)
494,02/02/2016 14:00,2016,February,2,Tuesday,14,23,Spencer St-Collins St (South)
452,02/02/2016 15:00,2016,February,2,Tuesday,15,23,Spencer St-Collins St (South)
617,02/02/2016 16:00,2016,February,2,Tuesday,16,23,Spencer St-Collins St (South)
995,02/02/2016 17:00,2016,February,2,Tuesday,17,23,Spencer St-Collins St (South)
573,02/02/2016 18:00,2016,February,2,Tuesday,18,23,Spencer St-Collins St (South)
286,02/02/2016 19:00,2016,February,2,Tuesday,19,23,Spencer St-Collins St (South)
197,02/02/2016 20:00,2016,February,2,Tuesday,20,23,Spencer St-Collins St (South)
152,02/02/2016 21:00,2016,February,2,Tuesday,21,23,Spencer St-Collins St (South)
125,02/02/2016 22:00,2016,February,2,Tuesday,22,23,Spencer St-Collins St (South)
76,02/02/2016 23:00,2016,February,2,Tuesday,23,23,Spencer St-Collins St (South)
30,03/02/2016 00:00,2016,February,3,Wednesday,0,23,Spencer St-Collins St (South)
14,03/02/2016 01:00,2016,February,3,Wednesday,1,23,Spencer St-Collins St (South)
11,03/02/2016 02:00,2016,February,3,Wednesday,2,23,Spencer St-Collins St (South)
16,03/02/2016 03:00,2016,February,3,Wednesday,3,23,Spencer St-Collins St (South)
3,03/02/2016 04:00,2016,February,3,Wednesday,4,23,Spencer St-Collins St (South)
67,03/02/2016 05:00,2016,February,3,Wednesday,5,23,Spencer St-Collins St (South)
243,03/02/2016 06:00,2016,February,3,Wednesday,6,23,Spencer St-Collins St (South)
578,03/02/2016 07:00,2016,February,3,Wednesday,7,23,Spencer St-Collins St (South)
1329,03/02/2016 08:00,2016,February,3,Wednesday,8,23,Spencer St-Collins St (South)
938,03/02/2016 09:00,2016,February,3,Wednesday,9,23,Spencer St-Collins St (South)
487,03/02/2016 10:00,2016,February,3,Wednesday,10,23,Spencer St-Collins St (South)
456,03/02/2016 11:00,2016,February,3,Wednesday,11,23,Spencer St-Collins St (South)
706,03/02/2016 12:00,2016,February,3,Wednesday,12,23,Spencer St-Collins St (South)
877,03/02/2016 13:00,2016,February,3,Wednesday,13,23,Spencer St-Collins St (South)
548,03/02/2016 14:00,2016,February,3,Wednesday,14,23,Spencer St-Collins St (South)
546,03/02/2016 15:00,2016,February,3,Wednesday,15,23,Spencer St-Collins St (South)
589,03/02/2016 16:00,2016,February,3,Wednesday,16,23,Spencer St-Collins St (South)
968,03/02/2016 17:00,2016,February,3,Wednesday,17,23,Spencer St-Collins St (South)
564,03/02/2016 18:00,2016,February,3,Wednesday,18,23,Spencer St-Collins St (South)
283,03/02/2016 19:00,2016,February,3,Wednesday,19,23,Spencer St-Collins St (South)
215,03/02/2016 20:00,2016,February,3,Wednesday,20,23,Spencer St-Collins St (South)
182,03/02/2016 21:00,2016,February,3,Wednesday,21,23,Spencer St-Collins St (South)
148,03/02/2016 22:00,2016,February,3,Wednesday,22,23,Spencer St-Collins St (South)
91,03/02/2016 23:00,2016,February,3,Wednesday,23,23,Spencer St-Collins St (South)
37,04/02/2016 00:00,2016,February,4,Thursday,0,23,Spencer St-Collins St (South)
17,04/02/2016 01:00,2016,February,4,Thursday,1,23,Spencer St-Collins St (South)
7,04/02/2016 02:00,2016,February,4,Thursday,2,23,Spencer St-Collins St (South)
7,04/02/2016 03:00,2016,February,4,Thursday,3,23,Spencer St-Collins St (South)
5,04/02/2016 04:00,2016,February,4,Thursday,4,23,Spencer St-Collins St (South)
62,04/02/2016 05:00,2016,February,4,Thursday,5,23,Spencer St-Collins St (South)
209,04/02/2016 06:00,2016,February,4,Thursday,6,23,Spencer St-Collins St (South)
604,04/02/2016 07:00,2016,February,4,Thursday,7,23,Spencer St-Collins St (South)
1300,04/02/2016 08:00,2016,February,4,Thursday,8,23,Spencer St-Collins St (South)
816,04/02/2016 09:00,2016,February,4,Thursday,9,23,Spencer St-Collins St (South)
476,04/02/2016 10:00,2016,February,4,Thursday,10,23,Spencer St-Collins St (South)
528,04/02/2016 11:00,2016,February,4,Thursday,11,23,Spencer St-Collins St (South)
922,04/02/2016 12:00,2016,February,4,Thursday,12,23,Spencer St-Collins St (South)
976,04/02/2016 13:00,2016,February,4,Thursday,13,23,Spencer St-Collins St (South)
540,04/02/2016 14:00,2016,February,4,Thursday,14,23,Spencer St-Collins St (South)
539,04/02/2016 15:00,2016,February,4,Thursday,15,23,Spencer St-Collins St (South)
628,04/02/2016 16:00,2016,February,4,Thursday,16,23,Spencer St-Collins St (South)
1054,04/02/2016 17:00,2016,February,4,Thursday,17,23,Spencer St-Collins St (South)
558,04/02/2016 18:00,2016,February,4,Thursday,18,23,Spencer St-Collins St (South)
297,04/02/2016 19:00,2016,February,4,Thursday,19,23,Spencer St-Collins St (South)
206,04/02/2016 20:00,2016,February,4,Thursday,20,23,Spencer St-Collins St (South)
188,04/02/2016 21:00,2016,February,4,Thursday,21,23,Spencer St-Collins St (South)
153,04/02/2016 22:00,2016,February,4,Thursday,22,23,Spencer St-Collins St (South)
83,04/02/2016 23:00,2016,February,4,Thursday,23,23,Spencer St-Collins St (South)
63,05/02/2016 00:00,2016,February,5,Friday,0,23,Spencer St-Collins St (South)
18,05/02/2016 01:00,2016,February,5,Friday,1,23,Spencer St-Collins St (South)
7,05/02/2016 02:00,2016,February,5,Friday,2,23,Spencer St-Collins St (South)
23,05/02/2016 03:00,2016,February,5,Friday,3,23,Spencer St-Collins St (South)
20,05/02/2016 04:00,2016,February,5,Friday,4,23,Spencer St-Collins St (South)
42,05/02/2016 05:00,2016,February,5,Friday,5,23,Spencer St-Collins St (South)
213,05/02/2016 06:00,2016,February,5,Friday,6,23,Spencer St-Collins St (South)
618,05/02/2016 07:00,2016,February,5,Friday,7,23,Spencer St-Collins St (South)
1374,05/02/2016 08:00,2016,February,5,Friday,8,23,Spencer St-Collins St (South)
792,05/02/2016 09:00,2016,February,5,Friday,9,23,Spencer St-Collins St (South)
566,05/02/2016 10:00,2016,February,5,Friday,10,23,Spencer St-Collins St (South)
702,05/02/2016 11:00,2016,February,5,Friday,11,23,Spencer St-Collins St (South)
1046,05/02/2016 12:00,2016,February,5,Friday,12,23,Spencer St-Collins St (South)
1070,05/02/2016 13:00,2016,February,5,Friday,13,23,Spencer St-Collins St (South)
644,05/02/2016 14:00,2016,February,5,Friday,14,23,Spencer St-Collins St (South)
670,05/02/2016 15:00,2016,February,5,Friday,15,23,Spencer St-Collins St (South)
659,05/02/2016 16:00,2016,February,5,Friday,16,23,Spencer St-Collins St (South)
905,05/02/2016 17:00,2016,February,5,Friday,17,23,Spencer St-Collins St (South)
478,05/02/2016 18:00,2016,February,5,Friday,18,23,Spencer St-Collins St (South)
300,05/02/2016 19:00,2016,February,5,Friday,19,23,Spencer St-Collins St (South)
282,05/02/2016 20:00,2016,February,5,Friday,20,23,Spencer St-Collins St (South)
249,05/02/2016 21:00,2016,February,5,Friday,21,23,Spencer St-Collins St (South)
209,05/02/2016 22:00,2016,February,5,Friday,22,23,Spencer St-Collins St (South)
124,05/02/2016 23:00,2016,February,5,Friday,23,23,Spencer St-Collins St (South)
91,06/02/2016 00:00,2016,February,6,Saturday,0,23,Spencer St-Collins St (South)
81,06/02/2016 01:00,2016,February,6,Saturday,1,23,Spencer St-Collins St (South)
27,06/02/2016 02:00,2016,February,6,Saturday,2,23,Spencer St-Collins St (South)
33,06/02/2016 03:00,2016,February,6,Saturday,3,23,Spencer St-Collins St (South)
20,06/02/2016 04:00,2016,February,6,Saturday,4,23,Spencer St-Collins St (South)
37,06/02/2016 05:00,2016,February,6,Saturday,5,23,Spencer St-Collins St (South)
57,06/02/2016 06:00,2016,February,6,Saturday,6,23,Spencer St-Collins St (South)
104,06/02/2016 07:00,2016,February,6,Saturday,7,23,Spencer St-Collins St (South)
170,06/02/2016 08:00,2016,February,6,Saturday,8,23,Spencer St-Collins St (South)
215,06/02/2016 09:00,2016,February,6,Saturday,9,23,Spencer St-Collins St (South)
333,06/02/2016 10:00,2016,February,6,Saturday,10,23,Spencer St-Collins St (South)
253,06/02/2016 11:00,2016,February,6,Saturday,11,23,Spencer St-Collins St (South)
231,06/02/2016 12:00,2016,February,6,Saturday,12,23,Spencer St-Collins St (South)
238,06/02/2016 13:00,2016,February,6,Saturday,13,23,Spencer St-Collins St (South)
276,06/02/2016 14:00,2016,February,6,Saturday,14,23,Spencer St-Collins St (South)
304,06/02/2016 15:00,2016,February,6,Saturday,15,23,Spencer St-Collins St (South)
295,06/02/2016 16:00,2016,February,6,Saturday,16,23,Spencer St-Collins St (South)
318,06/02/2016 17:00,2016,February,6,Saturday,17,23,Spencer St-Collins St (South)
307,06/02/2016 18:00,2016,February,6,Saturday,18,23,Spencer St-Collins St (South)
264,06/02/2016 19:00,2016,February,6,Saturday,19,23,Spencer St-Collins St (South)
238,06/02/2016 20:00,2016,February,6,Saturday,20,23,Spencer St-Collins St (South)
273,06/02/2016 21:00,2016,February,6,Saturday,21,23,Spencer St-Collins St (South)
315,06/02/2016 22:00,2016,February,6,Saturday,22,23,Spencer St-Collins St (South)
216,06/02/2016 23:00,2016,February,6,Saturday,23,23,Spencer St-Collins St (South)
131,07/02/2016 00:00,2016,February,7,Sunday,0,23,Spencer St-Collins St (South)
101,07/02/2016 01:00,2016,February,7,Sunday,1,23,Spencer St-Collins St (South)
58,07/02/2016 02:00,2016,February,7,Sunday,2,23,Spencer St-Collins St (South)
68,07/02/2016 03:00,2016,February,7,Sunday,3,23,Spencer St-Collins St (South)
90,07/02/2016 04:00,2016,February,7,Sunday,4,23,Spencer St-Collins St (South)
50,07/02/2016 05:00,2016,February,7,Sunday,5,23,Spencer St-Collins St (South)
57,07/02/2016 06:00,2016,February,7,Sunday,6,23,Spencer St-Collins St (South)
120,07/02/2016 07:00,2016,February,7,Sunday,7,23,Spencer St-Collins St (South)
152,07/02/2016 08:00,2016,February,7,Sunday,8,23,Spencer St-Collins St (South)
227,07/02/2016 09:00,2016,February,7,Sunday,9,23,Spencer St-Collins St (South)
313,07/02/2016 10:00,2016,February,7,Sunday,10,23,Spencer St-Collins St (South)
318,07/02/2016 11:00,2016,February,7,Sunday,11,23,Spencer St-Collins St (South)
232,07/02/2016 12:00,2016,February,7,Sunday,12,23,Spencer St-Collins St (South)
191,07/02/2016 13:00,2016,February,7,Sunday,13,23,Spencer St-Collins St (South)
288,07/02/2016 14:00,2016,February,7,Sunday,14,23,Spencer St-Collins St (South)
239,07/02/2016 15:00,2016,February,7,Sunday,15,23,Spencer St-Collins St (South)
318,07/02/2016 16:00,2016,February,7,Sunday,16,23,Spencer St-Collins St (South)
306,07/02/2016 17:00,2016,February,7,Sunday,17,23,Spencer St-Collins St (South)
246,07/02/2016 18:00,2016,February,7,Sunday,18,23,Spencer St-Collins St (South)
221,07/02/2016 19:00,2016,February,7,Sunday,19,23,Spencer St-Collins St (South)
179,07/02/2016 20:00,2016,February,7,Sunday,20,23,Spencer St-Collins St (South)
181,07/02/2016 21:00,2016,February,7,Sunday,21,23,Spencer St-Collins St (South)
121,07/02/2016 22:00,2016,February,7,Sunday,22,23,Spencer St-Collins St (South)
91,07/02/2016 23:00,2016,February,7,Sunday,23,23,Spencer St-Collins St (South)
29,08/02/2016 00:00,2016,February,8,Monday,0,23,Spencer St-Collins St (South)
32,08/02/2016 01:00,2016,February,8,Monday,1,23,Spencer St-Collins St (South)
22,08/02/2016 02:00,2016,February,8,Monday,2,23,Spencer St-Collins St (South)
20,08/02/2016 03:00,2016,February,8,Monday,3,23,Spencer St-Collins St (South)
11,08/02/2016 04:00,2016,February,8,Monday,4,23,Spencer St-Collins St (South)
49,08/02/2016 05:00,2016,February,8,Monday,5,23,Spencer St-Collins St (South)
209,08/02/2016 06:00,2016,February,8,Monday,6,23,Spencer St-Collins St (South)
609,08/02/2016 07:00,2016,February,8,Monday,7,23,Spencer St-Collins St (South)
1457,08/02/2016 08:00,2016,February,8,Monday,8,23,Spencer St-Collins St (South)
832,08/02/2016 09:00,2016,February,8,Monday,9,23,Spencer St-Collins St (South)
568,08/02/2016 10:00,2016,February,8,Monday,10,23,Spencer St-Collins St (South)
618,08/02/2016 11:00,2016,February,8,Monday,11,23,Spencer St-Collins St (South)
1048,08/02/2016 12:00,2016,February,8,Monday,12,23,Spencer St-Collins St (South)
1017,08/02/2016 13:00,2016,February,8,Monday,13,23,Spencer St-Collins St (South)
573,08/02/2016 14:00,2016,February,8,Monday,14,23,Spencer St-Collins St (South)
568,08/02/2016 15:00,2016,February,8,Monday,15,23,Spencer St-Collins St (South)
643,08/02/2016 16:00,2016,February,8,Monday,16,23,Spencer St-Collins St (South)
1000,08/02/2016 17:00,2016,February,8,Monday,17,23,Spencer St-Collins St (South)
563,08/02/2016 18:00,2016,February,8,Monday,18,23,Spencer St-Collins St (South)
313,08/02/2016 19:00,2016,February,8,Monday,19,23,Spencer St-Collins St (South)
203,08/02/2016 20:00,2016,February,8,Monday,20,23,Spencer St-Collins St (South)
207,08/02/2016 21:00,2016,February,8,Monday,21,23,Spencer St-Collins St (South)
106,08/02/2016 22:00,2016,February,8,Monday,22,23,Spencer St-Collins St (South)
52,08/02/2016 23:00,2016,February,8,Monday,23,23,Spencer St-Collins St (South)
48,09/02/2016 00:00,2016,February,9,Tuesday,0,23,Spencer St-Collins St (South)
10,09/02/2016 01:00,2016,February,9,Tuesday,1,23,Spencer St-Collins St (South)
11,09/02/2016 02:00,2016,February,9,Tuesday,2,23,Spencer St-Collins St (South)
5,09/02/2016 03:00,2016,February,9,Tuesday,3,23,Spencer St-Collins St (South)
13,09/02/2016 04:00,2016,February,9,Tuesday,4,23,Spencer St-Collins St (South)
44,09/02/2016 05:00,2016,February,9,Tuesday,5,23,Spencer St-Collins St (South)
246,09/02/2016 06:00,2016,February,9,Tuesday,6,23,Spencer St-Collins St (South)
661,09/02/2016 07:00,2016,February,9,Tuesday,7,23,Spencer St-Collins St (South)
1381,09/02/2016 08:00,2016,February,9,Tuesday,8,23,Spencer St-Collins St (South)
825,09/02/2016 09:00,2016,February,9,Tuesday,9,23,Spencer St-Collins St (South)
624,09/02/2016 10:00,2016,February,9,Tuesday,10,23,Spencer St-Collins St (South)
532,09/02/2016 11:00,2016,February,9,Tuesday,11,23,Spencer St-Collins St (South)
1089,09/02/2016 12:00,2016,February,9,Tuesday,12,23,Spencer St-Collins St (South)
958,09/02/2016 13:00,2016,February,9,Tuesday,13,23,Spencer St-Collins St (South)
617,09/02/2016 14:00,2016,February,9,Tuesday,14,23,Spencer St-Collins St (South)
478,09/02/2016 15:00,2016,February,9,Tuesday,15,23,Spencer St-Collins St (South)
